YEAR,MONTH,DAY,T2M_MAX,T2M_MIN,T2M_RANGE
1994,8,29,31.07,25.05,6.02
1994,8,30,31.62,25.36,6.26
1994,8,31,30.58,25.5,5.09
1994,9,1,31.41,25.81,5.59
1994,9,2,30.95,24.61,6.34
1994,9,3,31.71,25.1,6.61
1994,9,4,31.34,24.94,6.4
1994,9,5,30.83,24.76,6.07
1994,9,6,31.6,25.07,6.53
1994,9,7,31.79,24.94,6.85
1994,9,8,32.02,23.65,8.37
1994,9,9,31.34,25.1,6.24
1994,9,10,31.7,24.94,6.77
1994,9,11,30.3,25.23,5.07
1994,9,12,29.26,24.9,4.36
1994,9,13,28.86,24.8,4.05
1994,9,14,27.73,24.33,3.39
1994,9,15,29,24.64,4.35
1994,9,16,30.53,24.21,6.32
1994,9,17,29.16,24.8,4.37
1994,9,18,27.34,24.87,2.47
1994,9,19,27.44,23.8,3.63
1994,9,20,29.3,20.89,8.41
1994,9,21,30.13,19.75,10.38
1994,9,22,30.76,19.4,11.36
1994,9,23,30.77,20.05,10.73
1994,9,24,30.54,19.67,10.87
1994,9,25,30.43,19.49,10.95
1994,9,26,29.53,18.64,10.89
1994,9,27,29.98,16.63,13.35
1994,9,28,29.75,17.19,12.56
1994,9,29,30.16,17.26,12.9
1994,9,30,29.91,18.63,11.27
1994,10,1,29.96,20.08,9.88
1994,10,2,29.93,19.9,10.02
1994,10,3,30.12,20.06,10.06
1994,10,4,30.75,21.23,9.52
1994,10,5,30.8,21.23,9.58
1994,10,6,28.76,22.81,5.94
1994,10,7,27.58,22.71,4.87
1994,10,8,27.3,22.19,5.11
1994,10,9,28.1,21.66,6.44
1994,10,10,29.93,19.99,9.94
1994,10,11,31.18,17.76,13.42
1994,10,12,31,19.17,11.83
1994,10,13,30.33,19.49,10.84
1994,10,14,30.33,20.9,9.43
1994,10,15,29.05,19.14,9.91
1994,10,16,28.22,15.13,13.09
1994,10,17,29.33,14.68,14.65
1994,10,18,28.51,14.69,13.82
1994,10,19,28.75,14.65,14.09
1994,10,20,28.58,16.19,12.4
1994,10,21,28.23,18.48,9.74
1994,10,22,28.82,18.79,10.03
1994,10,23,28.95,19.19,9.76
1994,10,24,29.26,19.49,9.77
1994,10,25,29.74,19.2,10.55
1994,10,26,30.28,18.87,11.42
1994,10,27,30.56,17.19,13.37
1994,10,28,30.74,17.36,13.38
1994,10,29,31.33,19.12,12.21
1994,10,30,30.55,16.25,14.3
1994,10,31,29.44,16.63,12.81
1994,11,1,29.09,15.6,13.49
1994,11,2,28.66,15.55,13.12
1994,11,3,29.35,15.48,13.87
1994,11,4,29.53,17.88,11.65
1994,11,5,30.24,17.92,12.32
1994,11,6,30.6,17.55,13.05
1994,11,7,29.94,16.3,13.65
1994,11,8,29.26,14.27,14.99
1994,11,9,29.23,13.83,15.41
1994,11,10,30.4,13.83,16.58
1994,11,11,29.73,14.51,15.21
1994,11,12,29.53,14.23,15.3
1994,11,13,30.23,14.12,16.12
1994,11,14,29.86,14.65,15.21
1994,11,15,29.02,15.76,13.26
1994,11,16,29.23,16.07,13.16
1994,11,17,28.93,16.4,12.53
1994,11,18,28.36,13.89,14.47
1994,11,19,28.05,11.71,16.34
1994,11,20,27.71,11.85,15.85
1994,11,21,27.8,13.09,14.7
1994,11,22,27.71,15.22,12.49
1994,11,23,27.79,14.04,13.76
1994,11,24,26.96,15.51,11.45
1994,11,25,27.1,12.98,14.12
1994,11,26,28.48,12.81,15.67
1994,11,27,28.65,12.22,16.44
1994,11,28,29.04,12.19,16.86
1994,11,29,29.19,13.01,16.18
1994,11,30,28.78,13.05,15.73
1994,12,1,28.1,14.71,13.39
1994,12,2,28.05,13.04,15.01
1994,12,3,27.67,11.27,16.4
1994,12,4,27.06,12.87,14.19
1994,12,5,26.94,10.8,16.13
1994,12,6,27.62,10.68,16.94
1994,12,7,27.05,10.57,16.48
1994,12,8,28.58,11.14,17.45
1994,12,9,29.99,11.98,18.02
1994,12,10,29.37,13.23,16.15
1994,12,11,26.62,10.97,15.66
1994,12,12,23.99,5.72,18.27
1994,12,13,23.28,5.41,17.87
1994,12,14,24.9,6.12,18.78
1994,12,15,25.65,7.94,17.71
1994,12,16,24.98,6.69,18.29
1994,12,17,24.91,9.59,15.31
1994,12,18,24.97,8.4,16.57
1994,12,19,25.15,7.83,17.32
1994,12,20,24.71,7.58,17.13
1994,12,21,23.5,6.64,16.86
1994,12,22,23.84,5.97,17.88
1994,12,23,25.01,7.43,17.58
1994,12,24,25.32,8.08,17.23
1994,12,25,27.15,9.2,17.95
1994,12,26,27.82,11.12,16.7
1994,12,27,27.62,11.15,16.47
1994,12,28,25.35,11.8,13.55
1994,12,29,27.95,10.82,17.14
1994,12,30,26.92,10.73,16.19
1994,12,31,22.75,6.12,16.63
1995,1,1,22.11,5.12,16.98
1995,1,2,23.72,5.87,17.84
1995,1,3,24.79,6.29,18.5
1995,1,4,26.87,7.61,19.25
1995,1,5,26.34,12.98,13.36
1995,1,6,23.55,15.05,8.5
1995,1,7,27.19,12.4,14.79
1995,1,8,23.65,13.19,10.46
1995,1,9,19.14,12.83,6.31
1995,1,10,22.62,10.61,12.02
1995,1,11,23.57,8.51,15.05
1995,1,12,22.62,8.44,14.17
1995,1,13,21.45,6.37,15.08
1995,1,14,22.45,7.15,15.3
1995,1,15,24.35,7.37,16.98
1995,1,16,25.9,8.65,17.25
1995,1,17,19.36,11.45,7.91
1995,1,18,23.37,8.17,15.21
1995,1,19,23.15,6.73,16.41
1995,1,20,24.24,7.12,17.13
1995,1,21,24.72,8.16,16.55
1995,1,22,24.69,6.69,18.02
1995,1,23,24,6.17,17.84
1995,1,24,22.85,5.24,17.61
1995,1,25,25.68,6.12,19.55
1995,1,26,26.41,8.91,17.5
1995,1,27,26.15,9.33,16.82
1995,1,28,25.66,6.98,18.67
1995,1,29,27.17,8.9,18.27
1995,1,30,27.21,9.65,17.57
1995,1,31,25.77,8.37,17.4
1995,2,1,24.62,9.59,15.02
1995,2,2,26.58,9.6,16.98
1995,2,3,28.39,11.26,17.12
1995,2,4,26.84,14.67,12.17
1995,2,5,26.25,12.54,13.71
1995,2,6,27.59,9.08,18.51
1995,2,7,27.35,8.05,19.3
1995,2,8,27.16,9.82,17.34
1995,2,9,29.57,12.28,17.29
1995,2,10,30.37,12.71,17.66
1995,2,11,31.12,14.2,16.92
1995,2,12,33.38,14.9,18.48
1995,2,13,34.51,15.55,18.97
1995,2,14,33.39,20.23,13.16
1995,2,15,21.77,15.05,6.73
1995,2,16,28.19,11.65,16.53
1995,2,17,28.76,11.4,17.36
1995,2,18,29.2,10.64,18.55
1995,2,19,29.72,12.8,16.91
1995,2,20,30.66,11.76,18.91
1995,2,21,28.84,11.96,16.88
1995,2,22,29.8,12.88,16.92
1995,2,23,29.59,12.13,17.46
1995,2,24,25.63,9.31,16.32
1995,2,25,27.65,8.42,19.23
1995,2,26,29.5,10.39,19.12
1995,2,27,29.9,12.58,17.32
1995,2,28,31.63,14.19,17.44
1995,3,1,31.05,15.61,15.43
1995,3,2,32.11,13.09,19.02
1995,3,3,32.34,13.48,18.87
1995,3,4,32.35,13.4,18.95
1995,3,5,32.94,13.67,19.27
1995,3,6,32.94,14.8,18.14
1995,3,7,28.8,17.46,11.34
1995,3,8,31.42,15.3,16.11
1995,3,9,29.6,17.33,12.27
1995,3,10,29.63,16.88,12.76
1995,3,11,32.81,18.15,14.66
1995,3,12,31.76,14.35,17.41
1995,3,13,32.43,11.71,20.72
1995,3,14,33.9,13.8,20.11
1995,3,15,34.46,15.3,19.16
1995,3,16,35.46,18.62,16.83
1995,3,17,35.92,19.66,16.26
1995,3,18,36.58,19.62,16.98
1995,3,19,38.68,20.07,18.61
1995,3,20,39.14,21.41,17.73
1995,3,21,38.33,19.96,18.38
1995,3,22,37.84,19.11,18.73
1995,3,23,39.01,19.26,19.74
1995,3,24,40.55,21.69,18.85
1995,3,25,41.42,22.71,18.72
1995,3,26,32.4,23.83,8.58
1995,3,27,34.39,19.86,14.53
1995,3,28,36.55,20.66,15.9
1995,3,29,39.83,21.17,18.66
1995,3,30,38.87,23.11,15.77
1995,3,31,37.77,19.44,18.34
1995,4,1,37.26,17.44,19.81
1995,4,2,37.55,17.93,19.62
1995,4,3,37.99,17.99,20
1995,4,4,37.31,18.38,18.93
1995,4,5,38.82,21.06,17.76
1995,4,6,39.93,20.56,19.37
1995,4,7,42.11,20.5,21.6
1995,4,8,40.65,21.4,19.27
1995,4,9,42.02,23.65,18.36
1995,4,10,42.69,23.75,18.94
1995,4,11,41.31,23.87,17.44
1995,4,12,41.06,25.64,15.42
1995,4,13,39.21,22.54,16.68
1995,4,14,40.49,21.22,19.27
1995,4,15,42.32,24,18.33
1995,4,16,41.61,22.63,18.98
1995,4,17,41.8,24.69,17.1
1995,4,18,42.83,25.33,17.5
1995,4,19,42.69,25.33,17.36
1995,4,20,37.35,24.87,12.48
1995,4,21,40.17,23.01,17.16
1995,4,22,40.62,23.67,16.95
1995,4,23,42.69,25.8,16.88
1995,4,24,43.12,25.35,17.77
1995,4,25,44.71,25.12,19.6
1995,4,26,44.58,26.94,17.64
1995,4,27,44.74,28.17,16.57
1995,4,28,44.06,26.01,18.05
1995,4,29,44.88,26.42,18.45
1995,4,30,43.34,30.15,13.19
1995,5,1,45.07,27.36,17.71
1995,5,2,45.04,27.31,17.72
1995,5,3,41.68,30.05,11.63
1995,5,4,43.48,28.23,15.25
1995,5,5,43.8,26.19,17.61
1995,5,6,44.71,28.33,16.38
1995,5,7,44.07,27.98,16.09
1995,5,8,42.86,31.11,11.75
1995,5,9,37.61,30.33,7.28
1995,5,10,40.83,28.06,12.77
1995,5,11,39.25,26.6,12.65
1995,5,12,38.86,26.76,12.1
1995,5,13,41,27.46,13.54
1995,5,14,41.78,28.76,13.02
1995,5,15,40.86,29.76,11.1
1995,5,16,42.42,28.98,13.45
1995,5,17,45.63,28.32,17.31
1995,5,18,44.48,30.2,14.28
1995,5,19,44.67,29.98,14.7
1995,5,20,44.43,31.65,12.77
1995,5,21,44.01,28.64,15.37
1995,5,22,44.11,28.32,15.78
1995,5,23,43.84,30.12,13.72
1995,5,24,44.37,29.41,14.95
1995,5,25,45.14,30.65,14.49
1995,5,26,45.06,29.23,15.84
1995,5,27,45.41,27.75,17.66
1995,5,28,45.1,26.38,18.73
1995,5,29,45.38,26.5,18.89
1995,5,30,45.93,29.69,16.23
1995,5,31,46.52,30.15,16.38
1995,6,1,46.55,29.26,17.28
1995,6,2,45.95,30.44,15.52
1995,6,3,46.62,31.96,14.65
1995,6,4,47.06,32.11,14.95
1995,6,5,45.88,31.09,14.78
1995,6,6,43.62,31.71,11.91
1995,6,7,44.42,31.26,13.16
1995,6,8,43.18,32.18,11
1995,6,9,43.57,32.37,11.21
1995,6,10,47.13,31.58,15.55
1995,6,11,45.61,33.73,11.88
1995,6,12,46.93,34.01,12.92
1995,6,13,46.74,34.25,12.49
1995,6,14,46.77,32.87,13.9
1995,6,15,47.23,33.32,13.91
1995,6,16,47.4,34.77,12.62
1995,6,17,45.34,34.79,10.55
1995,6,18,39.37,29.89,9.48
1995,6,19,40.63,31.91,8.71
1995,6,20,40.05,30.63,9.41
1995,6,21,39.74,30.25,9.49
1995,6,22,35.82,29.11,6.71
1995,6,23,33.32,27.87,5.45
1995,6,24,32.44,25.75,6.69
1995,6,25,34.45,25.71,8.74
1995,6,26,36.51,27.38,9.12
1995,6,27,37.96,27.42,10.53
1995,6,28,37.15,27.75,9.41
1995,6,29,38.62,29.13,9.49
1995,6,30,38.09,29.54,8.55
1995,7,1,38.54,29.45,9.09
1995,7,2,39.48,29.52,9.97
1995,7,3,37.72,29.12,8.61
1995,7,4,39.19,28.99,10.21
1995,7,5,41.9,28.86,13.04
1995,7,6,41.65,30.1,11.55
1995,7,7,40.35,29.55,10.8
1995,7,8,39.05,28.09,10.95
1995,7,9,35.73,28.88,6.84
1995,7,10,30.08,27.12,2.98
1995,7,11,30.62,26.5,4.11
1995,7,12,32.91,25.8,7.12
1995,7,13,33.66,26.52,7.14
1995,7,14,34.16,26.53,7.62
1995,7,15,33.01,27.41,5.59
1995,7,16,33.41,26.68,6.73
1995,7,17,32.51,26.84,5.67
1995,7,18,31.73,26.82,4.91
1995,7,19,31.15,26.3,4.85
1995,7,20,32.62,25.93,6.7
1995,7,21,33.64,25.14,8.5
1995,7,22,33.33,25.16,8.17
1995,7,23,32.73,25.53,7.2
1995,7,24,34.52,25.29,9.23
1995,7,25,35.97,25.4,10.57
1995,7,26,36.21,26.44,9.77
1995,7,27,34.2,27.38,6.82
1995,7,28,33.03,27.31,5.71
1995,7,29,33.86,25.94,7.92
1995,7,30,36.82,25.55,11.27
1995,7,31,32.98,26.94,6.04
1995,8,1,32.91,25.93,6.98
1995,8,2,32.17,25.19,6.97
1995,8,3,30.08,26.19,3.89
1995,8,4,28.6,25.36,3.24
1995,8,5,31.96,24.32,7.64
1995,8,6,33,25.97,7.03
1995,8,7,32.95,26.15,6.81
1995,8,8,32,26.17,5.83
1995,8,9,31.98,26.33,5.65
1995,8,10,32.98,25.75,7.23
1995,8,11,32.98,25.74,7.23
1995,8,12,28.87,25.96,2.91
1995,8,13,29.65,25.23,4.44
1995,8,14,31.43,24.3,7.12
1995,8,15,32.44,24.73,7.7
1995,8,16,30.95,25.11,5.84
1995,8,17,31.64,25.63,6.01
1995,8,18,30.12,25.23,4.89
1995,8,19,31.69,25.13,6.57
1995,8,20,30.96,25.85,5.11
1995,8,21,32.44,25.01,7.42
1995,8,22,32.26,24.75,7.52
1995,8,23,32.03,24.97,7.07
1995,8,24,32.48,25.26,7.23
1995,8,25,33.07,25.4,7.68
1995,8,26,32.55,26.51,6.04
1995,8,27,31.82,27.06,4.75
1995,8,28,32.27,25.96,6.3
1995,8,29,33.43,25.96,7.47
1995,8,30,31.52,26.12,5.41
1995,8,31,31.83,25.61,6.22
1995,9,1,31.9,25.77,6.12
1995,9,2,32.03,25.78,6.25
1995,9,3,30.94,25.99,4.95
1995,9,4,30.38,25.28,5.1
1995,9,5,30.24,24.48,5.76
1995,9,6,25.96,23.85,2.11
1995,9,7,27.39,23.01,4.38
1995,9,8,30.76,22.48,8.27
1995,9,9,31.55,22.15,9.4
1995,9,10,32.5,24.31,8.19
1995,9,11,32.51,25.19,7.32
1995,9,12,29.64,24.91,4.73
1995,9,13,30.48,23.82,6.66
1995,9,14,31.03,24.5,6.53
1995,9,15,30.06,24.67,5.39
1995,9,16,30.84,23.91,6.93
1995,9,17,28.84,24.29,4.55
1995,9,18,27.27,24.47,2.8
1995,9,19,28.15,24.82,3.33
1995,9,20,28.79,25.41,3.38
1995,9,21,28.98,25.16,3.8
1995,9,22,31.3,22.27,9.03
1995,9,23,31.77,21.02,10.75
1995,9,24,31.25,22.77,8.48
1995,9,25,31.24,23.87,7.38
1995,9,26,28.94,24.4,4.55
1995,9,27,29.47,23.37,6.1
1995,9,28,29.65,22.05,7.59
1995,9,29,29.43,21.36,8.08
1995,9,30,30.23,21.27,8.96
1995,10,1,30.71,21.6,9.11
1995,10,2,30.4,21.7,8.7
1995,10,3,30.76,21.77,8.99
1995,10,4,31.44,21.45,9.99
1995,10,5,32.07,21.44,10.63
1995,10,6,31.55,21.22,10.34
1995,10,7,30.63,20.16,10.46
1995,10,8,29.94,19.65,10.27
1995,10,9,29.85,22.06,7.79
1995,10,10,29.75,21.77,7.98
1995,10,11,30.73,22.06,8.66
1995,10,12,31.12,22.49,8.62
1995,10,13,31.37,22.32,9.04
1995,10,14,31.64,22.26,9.38
1995,10,15,31.23,22.04,9.19
1995,10,16,31.38,22.27,9.11
1995,10,17,31.41,22.56,8.85
1995,10,18,31.7,22.34,9.36
1995,10,19,31.65,20.88,10.77
1995,10,20,27.78,20.02,7.76
1995,10,21,27.41,20.58,6.84
1995,10,22,30.3,19.31,10.99
1995,10,23,30.26,14.87,15.38
1995,10,24,29.07,13.69,15.39
1995,10,25,29.19,13.8,15.39
1995,10,26,28.17,13.45,14.72
1995,10,27,28.34,14.46,13.88
1995,10,28,29.29,14.73,14.55
1995,10,29,29.01,15.01,13.99
1995,10,30,29.19,15.15,14.03
1995,10,31,28.63,16.37,12.25
1995,11,1,30.26,16.9,13.37
1995,11,2,29.87,15.08,14.79
1995,11,3,29.24,12.75,16.48
1995,11,4,29.03,13.01,16.02
1995,11,5,28.26,14.44,13.82
1995,11,6,28.73,16.26,12.48
1995,11,7,29.35,15.61,13.74
1995,11,8,30.41,17.13,13.27
1995,11,9,23.53,18.31,5.21
1995,11,10,25.06,17.98,7.09
1995,11,11,28.31,16.33,11.98
1995,11,12,28.55,15.76,12.8
1995,11,13,28.31,12.12,16.19
1995,11,14,28.6,12.02,16.57
1995,11,15,28.59,11.83,16.77
1995,11,16,28.14,13.3,14.84
1995,11,17,28.93,16.47,12.45
1995,11,18,28.61,17.62,10.98
1995,11,19,28.43,17.32,11.11
1995,11,20,27.39,15.23,12.16
1995,11,21,28.08,11.75,16.33
1995,11,22,27.48,11.97,15.51
1995,11,23,27.58,12.48,15.09
1995,11,24,27.33,13.9,13.43
1995,11,25,27.31,12,15.31
1995,11,26,25.78,8.3,17.48
1995,11,27,26.75,8.07,18.68
1995,11,28,26.2,12.01,14.2
1995,11,29,28.53,10.51,18.02
1995,11,30,29.43,12.23,17.2
1995,12,1,27.14,11.46,15.68
1995,12,2,25.87,8.73,17.14
1995,12,3,25.2,9.47,15.73
1995,12,4,25.01,9.01,16
1995,12,5,25.58,8.02,17.55
1995,12,6,26.05,7.76,18.3
1995,12,7,26.02,8.36,17.66
1995,12,8,25.15,8.95,16.19
1995,12,9,25.81,10.35,15.47
1995,12,10,26.92,10.39,16.53
1995,12,11,27.9,11.69,16.21
1995,12,12,27.66,12.85,14.81
1995,12,13,26.42,10.22,16.21
1995,12,14,26.64,9.89,16.74
1995,12,15,26.58,11.65,14.93
1995,12,16,26.7,11.4,15.3
1995,12,17,27.12,11.41,15.7
1995,12,18,26.53,10.41,16.12
1995,12,19,26.97,10.9,16.07
1995,12,20,25.64,11.3,14.34
1995,12,21,28.3,12.89,15.41
1995,12,22,28.39,12.9,15.49
1995,12,23,27.22,15.26,11.95
1995,12,24,26.4,15.51,10.9
1995,12,25,20.05,13.55,6.49
1995,12,26,22.77,11.64,11.14
1995,12,27,23.99,11.95,12.04
1995,12,28,24.15,11.04,13.11
1995,12,29,23.71,11.47,12.24
1995,12,30,24.49,12.04,12.45
1995,12,31,24.78,13.85,10.94
1996,1,1,25.01,14.1,10.91
1996,1,2,22.19,14.87,7.33
1996,1,3,19.69,14.62,5.08
1996,1,4,22.66,12.76,9.9
1996,1,5,24.07,10.41,13.65
1996,1,6,24.81,13.08,11.72
1996,1,7,25.12,11.58,13.55
1996,1,8,25.81,11.56,14.25
1996,1,9,25.94,11.25,14.68
1996,1,10,25.24,11.37,13.88
1996,1,11,25.42,12.68,12.74
1996,1,12,25.33,10.01,15.32
1996,1,13,25.08,8.83,16.25
1996,1,14,27.85,12.16,15.69
1996,1,15,28.33,14.74,13.59
1996,1,16,24.22,14.75,9.47
1996,1,17,24.44,12.32,12.12
1996,1,18,23.76,9.66,14.09
1996,1,19,23.48,7.98,15.5
1996,1,20,23.82,6.94,16.88
1996,1,21,24.6,7.83,16.77
1996,1,22,25.02,8.17,16.85
1996,1,23,27.39,10.22,17.17
1996,1,24,24.76,10.3,14.46
1996,1,25,26.11,8.19,17.91
1996,1,26,25.58,9.32,16.26
1996,1,27,25.63,9.82,15.8
1996,1,28,25.44,10.83,14.61
1996,1,29,25.49,9.93,15.55
1996,1,30,24.97,6.02,18.94
1996,1,31,25.11,5.64,19.48
1996,2,1,25.98,8.15,17.84
1996,2,2,27.31,10.8,16.51
1996,2,3,27.6,9.55,18.05
1996,2,4,28.03,9.66,18.37
1996,2,5,28.03,8.9,19.12
1996,2,6,27.27,8.65,18.62
1996,2,7,28.45,9.09,19.35
1996,2,8,29.23,10.73,18.51
1996,2,9,30.9,13.31,17.59
1996,2,10,19.87,14.08,5.8
1996,2,11,22.33,12.32,10.01
1996,2,12,24.8,9.51,15.29
1996,2,13,25.48,9.58,15.89
1996,2,14,27.55,11.69,15.87
1996,2,15,29.94,11.25,18.69
1996,2,16,29.55,13.77,15.77
1996,2,17,29.31,11.05,18.26
1996,2,18,29.5,9.73,19.77
1996,2,19,29.89,11.23,18.66
1996,2,20,30.09,12.23,17.87
1996,2,21,30.52,15.02,15.5
1996,2,22,32.02,13.93,18.09
1996,2,23,32.63,15.3,17.34
1996,2,24,35.05,16.01,19.05
1996,2,25,33.15,17.98,15.17
1996,2,26,31.63,17.55,14.09
1996,2,27,28.86,15.66,13.2
1996,2,28,29.75,11.51,18.24
1996,2,29,31.37,11.57,19.79
1996,3,1,33.13,16.19,16.94
1996,3,2,33.7,16.23,17.46
1996,3,3,31.13,15.21,15.93
1996,3,4,28.89,15.01,13.88
1996,3,5,30.94,15.58,15.37
1996,3,6,32.15,16.46,15.69
1996,3,7,33.99,16.08,17.91
1996,3,8,35.9,16.61,19.3
1996,3,9,35.59,15.37,20.22
1996,3,10,34.48,16.77,17.71
1996,3,11,35.42,17.62,17.8
1996,3,12,37.44,17.17,20.27
1996,3,13,37.48,19.36,18.12
1996,3,14,37.03,19.69,17.34
1996,3,15,38.11,19.44,18.67
1996,3,16,39.31,20.81,18.5
1996,3,17,36.38,20.65,15.73
1996,3,18,35.8,21.53,14.28
1996,3,19,36.17,21.4,14.77
1996,3,20,36.38,20.38,16
1996,3,21,37.35,18.57,18.78
1996,3,22,38.08,21.42,16.66
1996,3,23,35.69,18.76,16.93
1996,3,24,36.29,18.19,18.1
1996,3,25,37.73,19.36,18.38
1996,3,26,39.64,21.26,18.38
1996,3,27,39.16,22.03,17.14
1996,3,28,40.16,22.1,18.06
1996,3,29,41.84,21.98,19.87
1996,3,30,41.11,20.85,20.26
1996,3,31,37.93,19.22,18.71
1996,4,1,36.16,16.15,20.02
1996,4,2,36.18,15.42,20.76
1996,4,3,38.05,16.13,21.92
1996,4,4,39.96,18.06,21.9
1996,4,5,40.76,19.36,21.41
1996,4,6,42.13,23.64,18.49
1996,4,7,41.1,23.83,17.26
1996,4,8,41.4,23.17,18.23
1996,4,9,40.45,20.36,20.09
1996,4,10,39.47,20.21,19.25
1996,4,11,39.97,19.5,20.47
1996,4,12,40.97,22.08,18.89
1996,4,13,41.45,21.74,19.71
1996,4,14,41.3,24.02,17.28
1996,4,15,41.55,23.23,18.33
1996,4,16,40.87,26.1,14.77
1996,4,17,41.68,27.63,14.05
1996,4,18,43.3,26.28,17.02
1996,4,19,43.18,28.88,14.3
1996,4,20,42.39,26.23,16.16
1996,4,21,41.85,26.26,15.59
1996,4,22,42.01,27.15,14.86
1996,4,23,41.74,25.85,15.9
1996,4,24,41.9,25.98,15.91
1996,4,25,40.45,24.6,15.84
1996,4,26,40.23,23.47,16.77
1996,4,27,38.87,22.8,16.06
1996,4,28,40.47,24.31,16.15
1996,4,29,41.8,25.44,16.37
1996,4,30,43.62,26.37,17.24
1996,5,1,45.82,27.28,18.54
1996,5,2,44.47,29.29,15.18
1996,5,3,43.73,26.03,17.7
1996,5,4,43.8,27.99,15.81
1996,5,5,44.72,27.9,16.82
1996,5,6,44.68,26.95,17.73
1996,5,7,44.99,25.5,19.49
1996,5,8,44.01,23.85,20.16
1996,5,9,45.5,25.99,19.51
1996,5,10,45.45,27.26,18.19
1996,5,11,45.08,28.66,16.42
1996,5,12,42.83,29.11,13.73
1996,5,13,44.84,25.3,19.54
1996,5,14,45.04,27.26,17.78
1996,5,15,43.3,29.73,13.58
1996,5,16,43.78,29.11,14.67
1996,5,17,43.01,29.95,13.07
1996,5,18,43.03,28.04,14.99
1996,5,19,42.9,27.98,14.92
1996,5,20,42.35,28.38,13.98
1996,5,21,42.35,28.46,13.88
1996,5,22,43.16,28.38,14.78
1996,5,23,45.35,29.1,16.26
1996,5,24,45.45,32.07,13.38
1996,5,25,46.45,31.2,15.25
1996,5,26,45.27,29.55,15.72
1996,5,27,44.9,28.48,16.42
1996,5,28,46.94,29.83,17.12
1996,5,29,47.47,32.44,15.03
1996,5,30,46.8,32.89,13.91
1996,5,31,44.94,30.69,14.26
1996,6,1,45.34,31.15,14.19
1996,6,2,46.88,29,17.88
1996,6,3,46.46,30.83,15.62
1996,6,4,44.98,30.08,14.9
1996,6,5,38.65,29.74,8.91
1996,6,6,37.69,27.46,10.24
1996,6,7,36.08,26.98,9.11
1996,6,8,39.09,26.74,12.36
1996,6,9,39.37,28.12,11.26
1996,6,10,40.67,28.05,12.62
1996,6,11,41.69,29.48,12.2
1996,6,12,41.29,29.88,11.41
1996,6,13,40.98,30.02,10.96
1996,6,14,42.17,29.54,12.63
1996,6,15,42.97,28.35,14.62
1996,6,16,42.98,29.34,13.64
1996,6,17,42.98,30.3,12.67
